"Медвежонок Паддингтон находит выход","2015"
"Медвежонок Паддингтон спешит на помощь","2015"
"Медвежонок Паддингтон тут и там","2015"
"Медвежонок Паддингтон. Новые приключения","2015"
"Медвежонок по имени Паддингтон","2015"
"Медвежья сказка","1976"
"Медният град","1974"
"Медноволосая девушка. Калмыцкие народные сказки","1964"
"Медное, серебряное и золотое царства",""
"Медной горы хозяйка",""
"Медный кувшин","1993"
"Медовый месяц Золушки",""
"Медуза и обезьяна",""
"Мелкие калоши",""
"Мельник Кьосе и хитрый парень",""
"Мельник Нарцисс",""
"Мемуары Муми-папы","2004"
"Мери Поппинс","1972"
"Мері Поппінс","1981"
"Мертве царство: Казки про мерців, упирів, привидів","2005"
"Мертвый мальчик за вашим окном","1998"
"Место, с которого так видно Луну",""
"МЕТКАЯ СТРЕЛА","1973"
"Меховой интернат","1993"
"Меч королевы",""
"Меч Мартина","2006"
"Меч Чародея","1998"
"Меч Чародея (иллюстр. М. Мисуно)","1998"
"Меч Чёрного Рыцаря",""
"Мечта о Крылатом Коне (сборник)","2015"
"Мечтатель",""
"Мечты сбываются","2011"
"Мешок снов","1976"
"Мешок яблок","2000"
"Микеш","1992"
"Милый мальчик","1960"
"Мисс Прайс и волшебные каникулы","1993"
